Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:00,05:45,04h 45m,444,3 Seats available,"4.5
137",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:20,04:05,04h 45m,444,24 Seats available,"4.4
295",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,Volvo A/C Seater (2+2),01:15,06:00,04h 45m,INR 506,17 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:35,06:30,04h 55m,426,5 Seats available,"4.1
46",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),01:15,05:30,04h 15m,475,8 Seats available,"4.3
42",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:55,07:05,04h 10m,942,1 Seat available,"4.8
71",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:25,06:00,04h 35m,550,8 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),01:25,06:20,04h 55m,570,2 Seats available,"4.4
271",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),01:30,05:30,04h 00m,INR 400,7 Seats available,"4.4
84",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),01:35,06:30,04h 55m,INR 550,8 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),03:50,08:15,04h 25m,1033,29 Seats available,"4.2
159",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:40,05:45,04h 05m,550,1 Seat available,"3.2
16",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),01:45,06:00,04h 15m,475,4 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Shiv Mohan Travels,AC Sleeper (2+1),03:30,07:45,04h 15m,900,36 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),01:45,06:40,04h 55m,550,2 Seats available,"4.2
50",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),01:50,06:00,04h 10m,475,6 Seats available,"4.8
56",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),01:50,06:30,04h 40m,569,11 Seats available,"4.6
21",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:00,06:25,04h 25m,INR 410,2 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),02:00,06:20,04h 20m,475,3 Seats available,"4.9
27",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:30,03:50,06h 20m,583,29 Seats available,"3.5
21",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),13:00,18:30,05h 30m,583,28 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),02:00,06:00,04h 00m,570,6 Seats available,"4.0
21",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),02:15,06:30,04h 15m,475,13 Seats available,"4.6
27",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:30,07:00,04h 30m,475,5 Seats available,"4.5
16",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),13:25,19:00,05h 35m,619,30 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,Volvo A/C Seater (2+2),02:40,07:35,04h 55m,INR 874.72,18 Seats available,"4.4
4",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),03:00,07:45,04h 45m,INR 210,17 Seats available,"4.9
28",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),03:00,07:30,04h 30m,475,3 Seats available,"4.7
35",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,Volvo A/C Seater (2+2),03:05,07:55,04h 50m,INR 490.15999999999997,14 Seats available,"3.4
11",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:10,08:00,04h 50m,475,11 Seats available,"4.4
33",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:15,07:30,04h 15m,475,16 Seats available,"4.2
53",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:20,08:30,05h 10m,570,9 Seats available,"4.6
35",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),03:20,07:30,04h 10m,570,10 Seats available,"4.3
115",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:00,05:30,04h 30m,630,2 Seats available,"4.6
20",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),03:30,07:45,04h 15m,475,4 Seats available,"4.7
71",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),03:30,08:00,04h 30m,570,9 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),03:30,08:10,04h 40m,475,17 Seats available,"4.5
40",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),02:30,06:30,04h 00m,989,1 Seat available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,Volvo A/C Seater (2+2),03:40,08:25,04h 45m,INR 822.8,9 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),03:40,07:30,03h 50m,INR 448,2 Seats available,"4.1
38",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),03:50,07:50,04h 00m,INR 499,12 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:30,08:30,04h 00m,570,12 Seats available,"4.4
67",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),20:50,02:15,05h 25m,340,32 Seats available,"2.3
12",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),04:50,09:45,04h 55m,550,1 Seat available,"4.8
17",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,619,25 Seats available,"2.7
28",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:50,09:00,04h 10m,570,11 Seats available,"4.5
195",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),01:20,05:30,04h 10m,529,14 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),05:00,09:35,04h 35m,INR 743.5999999999999,5 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,VE A/C Seater / Sleeper (2+1),05:10,09:50,04h 40m,514,22 Seats available,"4.6
168",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),01:15,05:30,04h 15m,529,14 Seats available,3.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,VE A/C Seater / Sleeper (2+2),05:45,10:15,04h 30m,INR 400,57 Seats available,"4.2
60",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),06:00,11:15,05h 15m,662,20 Seats available,"4.0
286",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),08:00,13:20,05h 20m,379,35 Seats available,"3.9
276",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),03:30,08:40,05h 10m,809,31 Seats available,"4.2
29",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),10:00,15:30,05h 30m,349,28 Seats available,"3.9
286",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater/Sleeper (2+1),11:00,16:30,05h 30m,395,33 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),12:00,17:30,05h 30m,349,31 Seats available,"3.5
341",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),13:00,19:00,06h 00m,617,14 Seats available,"4.1
26",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:55,05:30,05h 35m,744,41 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater/Sleeper (2+1),13:00,18:30,05h 30m,395,18 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),00:30,05:20,04h 50m,744,12 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),13:40,19:00,05h 20m,522,14 Seats available,"4.5
334",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:20,04:40,05h 20m,494,26 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,A/C Seater/Sleeper (2+1),03:30,07:30,04h 00m,1035,1 Seat available,3.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),14:30,20:00,05h 30m,353,25 Seats available,"3.1
355",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,Volvo A/C Seater (2+2),14:55,19:45,04h 50m,INR 490.15999999999997,33 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),15:30,21:00,05h 30m,363,35 Seats available,"3.7
314",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),16:30,21:55,05h 25m,363,35 Seats available,"3.6
310",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),01:30,06:20,04h 50m,680,36 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),14:00,19:00,05h 00m,619,30 Seats available,"3.5
116",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
FlixBus,AC Seater (2+2),17:00,23:05,06h 05m,INR 221.76,40 Seats available,"3.8
54",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),01:20,06:20,05h 00m,680,37 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),17:00,23:30,06h 30m,INR 665.71,32 Seats available,"3.1
46",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),17:30,22:55,05h 25m,372,34 Seats available,"4.1
404",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:40,23:40,06h 00m,INR 499,33 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,657,33 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),18:30,23:55,05h 25m,332,39 Seats available,"3.8
368",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,A/C Sleeper (2+1),05:40,10:45,05h 05m,625,12 Seats available,"4.4
4",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),20:00,01:20,05h 20m,332,40 Seats available,"3.9
366",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),02:00,06:00,04h 00m,764,13 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,03:40,06h 40m,619,31 Seats available,"4.1
24",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),02:00,06:00,04h 00m,809,31 Seats available,2.2,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater/Sleeper (2+1),22:00,03:15,05h 15m,395,34 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),23:45,04:40,04h 55m,494,26 Seats available,"4.7
383",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),23:00,04:15,05h 15m,332,42 Seats available,"4.2
311",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:20,04:00,05h 40m,619,29 Seats available,"3.1
38",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:30,05h 30m,INR 499,48 Seats available,"4.5
45",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,569,29 Seats available,"4.6
227",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),03:00,06:00,03h 00m,719,11 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,712,24 Seats available,"4.9
69",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),13:05,18:30,05h 25m,583,28 Seats available,"2.5
13",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04:30,04h 55m,INR 399,46 Seats available,"4.7
305",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:45,05h 05m,485,29 Seats available,"4.6
476",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater/Sleeper (2+1),23:45,05:00,05h 15m,399,31 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
City Land Travels,Volvo A/C Semi Sleeper (2+2),02:20,06:50,04h 30m,673,3 Seats available,"2.7
10",https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Apex Bus Travels,A/C Seater / Sleeper (2+2),02:30,07:00,04h 30m,899,42 Seats available,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
